customerID,SeniorCitizen,tenure,Contract,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
5968-HYJRZ,-0.44047699244535515,0.5922385238765598,1.5672763903115878,-1.340313713090173,-0.4988389900720174,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
5198-EFNBM,2.2699427831539776,0.9998201190830729,0.3684695991167237,0.8579635127468845,1.2845037292681893,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
7516-GMHUV,2.2699427831539776,0.7145130024385138,1.5672763903115878,1.3368620309322643,1.268389253113383,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
7140-ADSMJ,-0.44047699244535515,-0.9973296974288413,-0.8303371920781404,-1.4766667634068436,-0.9395147263438004,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
2230-XTUWL,-0.44047699244535515,0.6329966833972112,1.5672763903115878,-1.50659792079343,-0.6211765610993291,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
7706-YLMQA,-0.44047699244535515,1.5296761928515399,0.3684695991167237,-1.5016093945623321,-0.41890677341920335,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
2585-KTFRE,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,0.18617531362572623,-0.9800658122292519,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False
7994-UYIVZ,-0.44047699244535515,-0.9973296974288413,-0.8303371920781404,0.6916793050436275,-0.7200267312653884,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False
2609-IAICY,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,0.40899615194809064,-0.9771078124967257,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1740-CSDJP,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,-0.984465508605203,-0.9956063481374489,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False
7717-BICXI,-0.44047699244535515,1.122094597645027,1.5672763903115878,-1.4733410792527786,-0.47914842468833607,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
6559-RAKOZ,-0.44047699244535515,0.6737548429178625,0.3684695991167237,1.1007384559936395,1.160046994253396,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
2636-OHFMN,-0.44047699244535515,-1.1603623355114465,-0.8303371920781404,-0.5421495161145395,-0.9224289666947317,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
4716-MRVEN,-0.44047699244535515,-0.14140834749516376,0.3684695991167237,-1.4916323421001367,-0.7465825049835147,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
2143-LJULT,-0.44047699244535515,1.407401714289586,1.5672763903115878,-1.3170339240117168,-0.24599623681564287,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
1323-OOEPC,-0.44047699244535515,0.8367874810004677,-0.8303371920781404,1.1157040346869327,1.2622966566493736,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
3200-MNQTF,-0.44047699244535515,1.407401714289586,1.5672763903115878,0.20114089231901944,1.0537356008814127,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False
6164-HXUGH,-0.44047699244535515,-1.0788460164701439,-0.8303371920781404,-1.4966208683312343,-0.9584989037316547,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
5630-IXDXV,-0.44047699244535515,0.5922385238765598,-0.8303371920781404,1.380095924935111,1.1296723104328297,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
0320-DWVTU,-0.44047699244535515,0.8367874810004677,1.5672763903115878,1.1522865603816492,1.3835967203078143,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True
9135-MGVPY,-0.44047699244535515,1.4889180333308887,1.5672763903115878,0.6600853055800086,1.584321284247068,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
1212-GLHMD,-0.44047699244535515,-1.201120495032098,-0.8303371920781404,0.7049820416598878,-0.9030695206840944,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
7878-JGDKK,-0.44047699244535515,-1.1603623355114465,-0.8303371920781404,-0.6751768822771451,-0.9137094898712406,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
1088-AUUZZ,-0.44047699244535515,0.9590619595624216,1.5672763903115878,0.3657622579452435,0.8701188712160971,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
0397-GZBBC,2.2699427831539776,1.0813364381243755,-0.8303371920781404,0.9643854056769686,1.450041341165304,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
6614-YWYSC,2.2699427831539776,1.1628527571656782,1.5672763903115878,-1.3253481343968798,-0.348157600712142,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
9588-OZDMQ,-0.44047699244535515,-1.2418786545527492,-0.8303371920781404,-0.6602113035838518,-0.9715450070295871,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
7641-EUYET,2.2699427831539776,0.5514803643559085,-0.8303371920781404,1.192194770230431,0.9937367704858454,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
6476-EPYZR,-0.44047699244535515,-0.834297059346236,-0.8303371920781404,-1.475003921329811,-0.89836762558687,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
9921-ZVRHG,-0.44047699244535515,-0.7527807403049335,-0.8303371920781404,0.5187437290322402,-0.5378890014663361,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1174-FGIFN,-0.44047699244535515,-0.18216650701581508,0.3684695991167237,0.8513121444387541,0.09664609041025592,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False
6620-HVDUJ,-0.44047699244535515,-0.3451991450984203,-0.8303371920781404,-0.14639310178078774,-0.3750886430530515,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False
4701-MLJPN,-0.44047699244535515,-0.059892028453861136,-0.8303371920781404,-0.31932867779217505,-0.2537223555200021,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
1032-MAELW,-0.44047699244535515,1.4481598738102373,0.3684695991167237,0.45223004595093735,1.3434650522948854,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False
7641-TQFHN,-0.44047699244535515,0.26617324771134937,1.5672763903115878,1.187206243999333,0.7085988410452492,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
1552-TKMXS,-0.44047699244535515,0.38844772627330326,-0.8303371920781404,-1.4799924475609088,-0.6271146351892508,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
9206-GVPEQ,-0.44047699244535515,-0.7935388998255847,-0.8303371920781404,-0.3459341510246961,-0.6990999868890097,False,True,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
8622-ZLFKO,-0.44047699244535515,-1.0788460164701439,-0.8303371920781404,0.8612891969009494,-0.7850144268814847,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
1596-BBVTG,-0.44047699244535515,0.1031406096287441,-0.8303371920781404,0.34913383717491775,0.1526273390795563,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
6188-UXBBR,-0.44047699244535515,0.22541508819069803,0.3684695991167237,-1.483318131714974,-0.6514629464204174,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
2333-KWEWW,-0.44047699244535515,-0.5897481022223282,1.5672763903115878,-1.4899695000231044,-0.8396049741840004,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
5702-SKUOB,-0.44047699244535515,-1.1603623355114465,-0.8303371920781404,-1.5049350787163973,-0.9699114847892369,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
1134-YWTYF,-0.44047699244535515,-0.2229246665364664,-0.8303371920781404,-0.3675510980261197,-0.3975606111703022,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
6061-GWWAV,-0.44047699244535515,0.34768956675265195,0.3684695991167237,0.17786110324056337,0.2667531496553775,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True
0679-TDGAK,-0.44047699244535515,0.7145130024385138,0.3684695991167237,0.35412236340601566,0.7661032388305518,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False
6585-WCEWR,-0.44047699244535515,1.6111925118928425,1.5672763903115878,-1.4799924475609088,-0.41321152020284707,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False
9067-YGSCA,-0.44047699244535515,1.5296761928515399,0.3684695991167237,-1.2904284507791959,-0.191582286512084,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
9067-SQTNS,-0.44047699244535515,0.4699640453146059,0.3684695991167237,-1.4716782371757458,-0.602346906085562,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
8433-WXGNA,-0.44047699244535515,-1.2418786545527492,-0.8303371920781404,0.36077373171414606,-0.9276385781639569,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1776-SPBWV,-0.44047699244535515,0.06238245010809279,0.3684695991167237,-1.4883066579460715,-0.7100269261994606,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
8735-SDUFN,2.2699427831539776,1.6111925118928425,1.5672763903115878,-1.3486279234753358,-0.22588625355943917,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
9668-PUGNU,-0.44047699244535515,1.5704343523721913,1.5672763903115878,-1.3419765551672054,-0.20933028490724073,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
9405-GPBBG,-0.44047699244535515,1.2851272357276322,1.5672763903115878,1.5181118173288144,2.1098518785175857,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
1926-QUZNN,-0.44047699244535515,1.6111925118928425,1.5672763903115878,-1.3170339240117168,-0.1982929724724418,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
3707-GNWHM,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,0.31255131148020143,-0.9783881407391625,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
7016-NVRIC,2.2699427831539776,-0.14140834749516376,0.3684695991167237,0.8396722498995258,0.16174415915070006,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False
5829-NVSQN,-0.44047699244535515,-0.38595730461907163,0.3684695991167237,0.12963868300661877,-0.26528945895167144,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False
9565-AXSMR,-0.44047699244535515,0.7960293214798164,1.5672763903115878,-1.5182378153326577,-0.5455047470463473,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
8922-LIEGH,2.2699427831539776,-0.304440985577769,-0.8303371920781404,0.8263695132832656,-0.04538204600073698,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
8869-LIHMK,-0.44047699244535515,1.2851272357276322,1.5672763903115878,1.6710932884158107,2.226759091826976,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
8245-UMPYT,2.2699427831539776,-0.6712644212636308,-0.8303371920781404,1.04919035160563,-0.31308102179435093,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
5186-SAMNZ,2.2699427831539776,-1.2826368140734004,-0.8303371920781404,0.1545813141621073,-0.9804852301017742,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
0447-RXSGD,-0.44047699244535515,-0.3451991450984203,-0.8303371920781404,1.157275086612747,0.05055427368253543,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
4927-WWOOZ,-0.44047699244535515,-1.2418786545527492,-0.8303371920781404,0.8845689859794055,-0.9354750699926642,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
5788-YPOEG,-0.44047699244535515,0.06238245010809279,1.5672763903115878,0.661748147657041,0.24242691304908046,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
5373-SFODM,2.2699427831539776,0.14389876914939542,-0.8303371920781404,0.6783765684273668,0.3719166625341419,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
0661-KBKPA,-0.44047699244535515,0.8367874810004677,0.3684695991167237,0.4622070984131327,0.7293931376724104,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
9081-WWXKP,-0.44047699244535515,0.5922385238765598,1.5672763903115878,-1.483318131714974,-0.625569411448379,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
0784-ZQJZX,-0.44047699244535515,1.6111925118928425,1.5672763903115878,-1.494958026254202,-0.33583996003490635,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
3133-PZNSR,-0.44047699244535515,1.6111925118928425,1.5672763903115878,1.094087087685509,2.0755699860951,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
5766-ZJYBB,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,-1.5115864470245277,-1.0026040042211113,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
8931-GJJIQ,-0.44047699244535515,-0.9565715379081899,-0.8303371920781404,0.6135257274230964,-0.6565180355155553,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
4277-PVRAN,-0.44047699244535515,-0.9973296974288413,-0.8303371920781404,0.5071038344930119,-0.7112631051921582,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False
0022-TCJCI,2.2699427831539776,0.5107222048352572,0.3684695991167237,-0.07156520831432209,0.22125734779913614,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False
0722-SVSFK,-0.44047699244535515,-1.0380878569494927,-0.8303371920781404,1.1822177177682356,-0.6955018230352652,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
3612-YVGSJ,-0.44047699244535515,1.5704343523721913,1.5672763903115878,-1.343639397244238,-0.2687551750561984,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
9825-YCXWZ,2.2699427831539776,0.34768956675265195,0.3684695991167237,1.205497506846691,0.7619532093550674,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
5397-NSKQG,-0.44047699244535515,1.407401714289586,1.5672763903115878,-0.46399593849400866,0.4376548953958045,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False
8565-HBFNN,-0.44047699244535515,1.4889180333308887,0.3684695991167237,1.408364240244665,2.2192757939961827,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
2000-DHJUY,2.2699427831539776,1.5296761928515399,1.5672763903115878,0.909511617134894,1.8472521410688487,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
0203-HHYIJ,-0.44047699244535515,-0.304440985577769,0.3684695991167237,-1.3153710819346844,-0.7125655080594644,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
8670-ERCJH,-0.44047699244535515,1.6111925118928425,1.5672763903115878,1.6145566577967037,2.593219939287171,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
7758-UJWYS,-0.44047699244535515,0.06238245010809279,1.5672763903115878,-0.8082042484397507,-0.42581613100338755,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
2050-ONYDQ,-0.44047699244535515,1.3258853952482834,1.5672763903115878,-1.2920912928562283,-0.28056509936143326,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
7055-JCGNI,-0.44047699244535515,1.5296761928515399,1.5672763903115878,1.5663342375627591,2.4306844763723214,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
0739-UUAJR,-0.44047699244535515,1.6111925118928425,1.5672763903115878,-0.3675510980261197,0.73380806264633,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
4826-DXMUP,-0.44047699244535515,0.1031406096287441,0.3684695991167237,0.24104910216780073,0.09042104619702934,False,True,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
0952-KMEEH,-0.44047699244535515,-0.7935388998255847,-0.8303371920781404,1.10738982430177,-0.4680228137540587,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
7285-KLOTR,-0.44047699244535515,-0.834297059346236,0.3684695991167237,0.46553278256719766,-0.624090411582116,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False
0654-PQKDW,-0.44047699244535515,1.2036109166863296,0.3684695991167237,0.19615236608792155,0.871112229335229,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False
7175-NTIXE,-0.44047699244535515,-0.304440985577769,-0.8303371920781404,0.37573931040743924,-0.13129648599321211,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
7963-SHNDT,-0.44047699244535515,0.7960293214798164,1.5672763903115878,-0.8564266686736951,-0.13608667958991494,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True
9796-BPKIW,2.2699427831539776,-0.9973296974288413,-0.8303371920781404,0.16954689285540053,-0.7627411303880605,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
0188-GWFLE,-0.44047699244535515,-1.2418786545527492,-0.8303371920781404,-1.4899695000231044,-0.9962906615084064,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
8129-GMVGI,-0.44047699244535515,0.9590619595624216,1.5672763903115878,-1.4899695000231044,-0.5298979872635416,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
2882-DDZPG,-0.44047699244535515,-0.834297059346236,-0.8303371920781404,-1.509923604947495,-0.9107514901387145,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
3547-LQRIK,-0.44047699244535515,0.5922385238765598,0.3684695991167237,-1.2621601354696421,-0.45892806830778443,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False
9137-NOQKA,2.2699427831539776,-1.2418786545527492,-0.8303371920781404,-1.5182378153326577,-0.9947454377675345,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False
5843-TTHGI,-0.44047699244535515,-0.5897481022223282,-0.8303371920781404,-0.4939270958805949,-0.6170486062487142,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
1849-RJYIG,-0.44047699244535515,-0.9973296974288413,-0.8303371920781404,-0.16135868047408095,-0.7958309930675878,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
8868-GAGIO,-0.44047699244535515,0.5107222048352572,-0.8303371920781404,0.6550967793489108,0.628512102018348,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
4061-UKJWL,-0.44047699244535515,-1.201120495032098,-0.8303371920781404,-0.6452457248905586,-0.9486094717900749,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
